id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,input width,53,77,34,87,308,ship,baseline,monotonic-signal
g002,search depth,48,47,22,62,257,ship,edge,drag-penalty
g003,boundary pressure,93,70,17,45,453,ship,recovery,confidence-floor
g004,complexity,31,14,16,50,156,watch,negative,lane-boundary
g005,input width,92,23,17,57,414,ship,baseline,monotonic-signal
g006,search depth,82,65,40,65,378,ship,edge,drag-penalty
g007,boundary pressure,36,54,11,74,250,ship,recovery,confidence-floor
g008,complexity,61,16,40,40,220,ship,negative,lane-boundary
g009,input width,33,69,14,70,243,ship,baseline,monotonic-signal
g010,search depth,110,28,24,47,467,ship,edge,drag-penalty
g011,boundary pressure,64,45,9,83,366,ship,recovery,confidence-floor
g012,complexity,89,56,24,62,426,ship,negative,lane-boundary
g013,input width,105,29,43,56,419,ship,baseline,monotonic-signal
g014,search depth,72,18,44,101,319,ship,edge,drag-penalty
g015,boundary pressure,103,50,25,85,497,ship,recovery,confidence-floor
g016,complexity,78,34,17,38,350,ship,negative,lane-boundary
g017,input width,69,63,36,105,372,ship,baseline,monotonic-signal
g018,search depth,112,10,26,100,506,ship,edge,drag-penalty
g019,boundary pressure,49,21,22,59,232,ship,recovery,confidence-floor
g020,complexity,65,64,43,86,324,ship,negative,lane-boundary
g021,input width,33,53,13,61,220,ship,baseline,monotonic-signal
g022,search depth,64,50,20,44,310,ship,edge,drag-penalty
g023,boundary pressure,39,16,4,49,213,ship,recovery,confidence-floor
g024,complexity,30,72,19,56,210,ship,negative,lane-boundary
g025,input width,117,33,7,64,551,ship,baseline,monotonic-signal
g026,search depth,32,50,44,73,163,watch,edge,drag-penalty
g027,boundary pressure,81,61,43,39,338,ship,recovery,confidence-floor
g028,complexity,65,69,44,69,310,ship,negative,lane-boundary
g029,input width,61,76,25,46,316,ship,baseline,monotonic-signal
g030,search depth,106,12,38,82,442,ship,edge,drag-penalty
g031,boundary pressure,44,52,25,61,239,ship,recovery,confidence-floor
g032,complexity,94,75,41,55,424,ship,negative,lane-boundary
g033,input width,89,19,9,100,457,ship,baseline,monotonic-signal
g034,search depth,46,28,36,84,224,ship,edge,drag-penalty
g035,boundary pressure,72,70,9,37,377,ship,recovery,confidence-floor
g036,complexity,45,59,28,104,287,ship,negative,lane-boundary
g037,input width,35,21,29,99,202,ship,baseline,monotonic-signal
g038,search depth,77,74,10,58,420,ship,edge,drag-penalty
g039,boundary pressure,102,33,44,85,438,ship,recovery,confidence-floor
g040,complexity,74,50,21,60,364,ship,negative,lane-boundary
g041,input width,63,61,11,43,334,ship,baseline,monotonic-signal
g042,search depth,105,34,7,48,488,ship,edge,drag-penalty
g043,boundary pressure,42,23,28,55,190,ship,recovery,confidence-floor
g044,complexity,58,55,40,63,270,ship,negative,lane-boundary
g045,input width,113,39,5,72,553,ship,baseline,monotonic-signal
g046,search depth,56,68,31,38,268,ship,edge,drag-penalty
g047,boundary pressure,31,15,4,68,199,ship,recovery,confidence-floor
g048,complexity,110,26,34,45,443,ship,negative,lane-boundary
g049,input width,65,69,29,81,352,ship,baseline,monotonic-signal
g050,search depth,90,58,28,60,422,ship,edge,drag-penalty
g051,boundary pressure,106,55,29,54,475,ship,recovery,confidence-floor
g052,complexity,74,21,10,99,396,ship,negative,lane-boundary
g053,input width,105,77,23,83,534,ship,baseline,monotonic-signal
g054,search depth,80,38,10,36,374,ship,edge,drag-penalty
g055,boundary pressure,71,55,26,103,390,ship,recovery,confidence-floor
g056,complexity,70,66,36,98,372,ship,negative,lane-boundary
g057,input width,73,74,21,57,381,ship,baseline,monotonic-signal
g058,search depth,34,11,36,84,159,watch,edge,drag-penalty
g059,boundary pressure,106,17,13,59,474,ship,recovery,confidence-floor
g060,complexity,102,57,14,42,479,ship,negative,lane-boundary
g061,input width,59,10,37,47,219,ship,baseline,monotonic-signal
g062,search depth,85,24,29,54,360,ship,edge,drag-penalty
g063,boundary pressure,47,33,6,62,271,ship,recovery,confidence-floor
g064,complexity,42,75,38,71,238,ship,negative,lane-boundary
g065,input width,87,64,34,37,381,ship,baseline,monotonic-signal
g066,search depth,113,26,13,67,519,ship,edge,drag-penalty
g067,boundary pressure,86,9,25,44,347,ship,recovery,confidence-floor
g068,complexity,76,38,32,80,358,ship,negative,lane-boundary
g069,input width,30,55,16,59,202,ship,baseline,monotonic-signal
g070,search depth,55,66,31,53,277,ship,edge,drag-penalty
g071,boundary pressure,115,39,19,98,559,ship,recovery,confidence-floor
g072,complexity,104,28,14,82,498,ship,negative,lane-boundary
g073,input width,58,60,13,35,301,ship,baseline,monotonic-signal
g074,search depth,83,44,14,102,450,ship,edge,drag-penalty
g075,boundary pressure,99,73,37,97,492,ship,recovery,confidence-floor
g076,complexity,66,20,8,56,324,ship,negative,lane-boundary
g077,input width,97,31,37,83,428,ship,baseline,monotonic-signal
g078,search depth,72,74,11,58,398,ship,edge,drag-penalty
g079,boundary pressure,63,63,21,41,314,ship,recovery,confidence-floor
g080,complexity,106,60,6,46,518,ship,negative,lane-boundary
g081,input width,43,26,21,53,209,ship,baseline,monotonic-signal
g082,search depth,59,12,40,61,229,ship,edge,drag-penalty
g083,boundary pressure,115,43,41,70,491,ship,recovery,confidence-floor
g084,complexity,58,60,22,36,284,ship,negative,lane-boundary
g085,input width,33,71,14,66,241,ship,baseline,monotonic-signal
g086,search depth,112,9,33,43,434,ship,edge,drag-penalty
g087,boundary pressure,111,16,23,79,493,ship,recovery,confidence-floor
g088,complexity,114,22,19,58,498,ship,negative,lane-boundary
g089,input width,75,62,40,52,334,ship,baseline,monotonic-signal
g090,search depth,59,15,10,97,328,ship,edge,drag-penalty
g091,boundary pressure,55,29,17,81,296,ship,recovery,confidence-floor
g092,complexity,100,38,43,34,386,ship,negative,lane-boundary
g093,input width,38,10,16,101,231,ship,baseline,monotonic-signal
g094,search depth,88,69,4,96,509,ship,edge,drag-penalty
g095,boundary pressure,83,31,41,55,336,ship,recovery,confidence-floor
g096,complexity,40,14,40,82,176,ship,negative,lane-boundary
